Date,Temperature (°C),Turbidity (NTU),pH,Dissolved Oxygen (mg/l)
4-12-2019,16.65,307.92,5.31,1.46
4-12-2019,16.65,307.92,5.31,1.46
4-12-2019,16.75,309.28,5.5,1.46
4-12-2019,16.75,309.28,5.5,1.46
4-12-2019,16.65,307.92,5.24,1.46
4-12-2019,16.65,307.92,5.24,1.46
4-12-2019,16.65,300.46,5.5,1.46
4-12-2019,16.65,300.46,5.5,1.46
4-12-2019,16.65,291.63,5.5,1.46
4-12-2019,16.65,291.63,5.5,1.46
4-12-2019,16.65,282.13,5.24,1.46
4-12-2019,16.65,282.13,5.24,1.46
4-12-2019,16.75,249.54,5.35,1.46
4-12-2019,16.75,249.54,5.35,1.46
4-12-2019,16.65,242.76,5.46,1.46
4-12-2019,16.65,242.76,5.46,1.46
4-12-2019,16.65,253.62,5.43,1.46
4-12-2019,16.65,253.62,5.43,1.46
4-12-2019,16.65,274.66,5.2,1.46
4-12-2019,16.65,274.66,5.2,1.46
4-12-2019,16.65,295.7,5.27,1.46
4-12-2019,16.65,295.7,5.27,1.46
4-12-2019,16.75,308.6,5.46,1.46
4-12-2019,16.75,308.6,5.46,1.46
4-12-2019,16.65,316.07,5.27,1.46
4-12-2019,16.65,316.07,5.27,1.46
4-12-2019,16.65,318.11,5.27,1.46
4-12-2019,16.65,318.11,5.27,1.46
4-12-2019,16.75,314.71,5.46,1.46
4-12-2019,16.75,314.71,5.46,1.46
4-12-2019,16.75,313.35,5.2,1.46
4-12-2019,16.75,313.35,5.2,1.46
4-12-2019,16.65,314.71,5.27,1.46
4-12-2019,16.65,314.71,5.27,1.46
4-12-2019,16.75,309.96,5.5,1.46
4-12-2019,16.75,309.96,5.5,1.46
4-12-2019,16.75,309.28,5.46,1.46
4-12-2019,16.75,309.28,5.46,1.46
4-12-2019,16.75,322.18,5.46,1.46
4-12-2019,16.75,322.18,5.46,1.46
4-12-2019,16.75,338.47,4.55,1.46
4-12-2019,16.75,338.47,4.55,1.46
4-12-2019,16.75,337.11,2.57,1.46
4-12-2019,16.75,337.11,2.57,1.46
4-12-2019,16.75,351.37,1.7,1.46
4-12-2019,16.75,351.37,1.7,1.46
4-12-2019,16.75,356.12,1.47,1.46
4-12-2019,16.75,356.12,1.47,1.46
4-12-2019,16.75,378.52,0.79,1.46
4-12-2019,16.75,378.52,0.79,1.46
4-12-2019,16.65,381.92,1.02,1.46
4-12-2019,16.65,381.92,1.02,1.46
4-12-2019,16.75,379.2,0.83,1.46
4-12-2019,16.75,379.2,0.83,1.46
4-12-2019,16.65,368.34,2.38,1.46
4-12-2019,16.65,368.34,2.38,1.46
4-12-2019,16.75,359.51,3.72,1.46
4-12-2019,16.75,359.51,3.72,1.46
4-12-2019,16.65,358.16,5.24,1.46
4-12-2019,16.65,358.16,5.24,1.46
4-12-2019,16.75,360.87,5.35,1.46
4-12-2019,16.75,360.87,5.35,1.46
4-12-2019,16.65,359.51,5.01,1.46
4-12-2019,16.65,359.51,5.01,1.46
4-12-2019,16.65,362.23,4.74,1.46
4-12-2019,16.65,362.23,4.74,1.46
4-12-2019,16.75,366.98,5.27,1.46
4-12-2019,16.75,366.98,5.27,1.46
4-12-2019,16.75,360.19,4.97,1.46
4-12-2019,16.75,360.19,4.97,1.46
4-12-2019,16.65,356.12,4.67,1.46
4-12-2019,16.65,356.12,4.67,1.46
4-12-2019,16.75,347.3,4.17,1.46
4-12-2019,16.75,347.3,4.17,1.46
4-12-2019,16.75,340.51,4.06,1.46
4-12-2019,16.75,340.51,4.06,1.46
4-12-2019,16.65,334.4,3.3,1.46
4-12-2019,16.65,334.4,3.3,1.46
4-12-2019,16.65,331.68,3.07,1.46
4-12-2019,16.65,331.68,3.07,1.46
4-12-2019,16.65,313.35,2.04,1.46
4-12-2019,16.65,313.35,2.04,1.46
4-12-2019,16.65,321.5,1.74,1.46
4-12-2019,16.65,321.5,1.74,1.46
4-12-2019,16.65,324.22,2.12,1.46
4-12-2019,16.65,324.22,2.12,1.46
4-12-2019,16.65,316.75,2.76,1.46
4-12-2019,16.65,316.75,2.76,1.46
4-12-2019,16.75,316.07,2.54,1.46
4-12-2019,16.75,316.07,2.54,1.46
4-12-2019,16.65,326.25,2.61,1.46
4-12-2019,16.65,326.25,2.61,1.46
4-12-2019,16.75,326.25,1.89,1.46
4-12-2019,16.75,326.25,1.89,1.46
4-12-2019,16.75,322.18,2.27,1.46
4-12-2019,16.75,322.18,2.27,1.46
4-12-2019,16.65,312,1.81,1.46
4-12-2019,16.65,312,1.81,1.46
4-12-2019,16.65,312.68,2.08,1.46
4-12-2019,16.65,312.68,2.08,1.46
4-12-2019,16.65,320.14,2.46,1.46
4-12-2019,16.65,320.14,2.46,1.46
4-12-2019,16.75,322.18,2.35,1.46
4-12-2019,16.75,322.18,2.35,1.46
4-12-2019,16.65,328.97,2.92,1.46
4-12-2019,16.65,328.97,2.92,1.46
4-12-2019,16.65,339.15,2.99,1.46
4-12-2019,16.65,339.15,2.99,1.46
4-12-2019,16.75,345.26,4.06,1.46
4-12-2019,16.75,345.26,4.06,1.46
4-12-2019,16.75,356.8,1.43,1.46
4-12-2019,16.75,356.8,1.43,1.46
4-12-2019,16.75,373.09,0.56,1.46
4-12-2019,16.75,373.09,0.56,1.46
4-12-2019,16.75,369.7,0.29,1.46
4-12-2019,16.75,369.7,0.29,1.46
4-12-2019,16.75,360.87,0.18,1.46
4-12-2019,16.75,360.87,0.18,1.46
4-12-2019,16.75,356.8,0.09,1.46
4-12-2019,16.75,356.8,0.09,1.46
4-12-2019,16.75,348.65,0.01,1.46
4-12-2019,16.75,348.65,0.01,1.46
4-12-2019,16.75,352.05,0.24,1.46
4-12-2019,16.75,352.05,0.24,1.46
4-12-2019,16.75,362.23,0.16,1.46
4-12-2019,16.75,362.23,0.16,1.46
4-12-2019,16.84,350.01,0.13,1.46
4-12-2019,16.84,350.01,0.13,1.46
4-12-2019,16.84,345.94,0.24,1.46
4-12-2019,16.84,345.94,0.24,1.46
4-12-2019,16.94,353.4,0.14,1.46
4-12-2019,16.94,353.4,0.14,1.46
4-12-2019,16.84,327.61,5.43,1.46
4-12-2019,16.84,327.61,5.43,1.46
4-12-2019,16.94,327.61,5.2,1.46
4-12-2019,16.94,327.61,5.2,1.46
4-12-2019,16.94,329.65,5.08,1.46
4-12-2019,16.94,329.65,5.08,1.46
4-12-2019,16.94,327.61,5.24,1.46
4-12-2019,16.94,327.61,5.24,1.46
4-12-2019,16.94,322.18,5.2,1.46
4-12-2019,16.94,322.18,5.2,1.46
4-12-2019,17.04,319.46,5.5,1.46
4-12-2019,17.04,319.46,5.5,1.46
4-12-2019,17.04,314.03,5.24,1.46
4-12-2019,17.04,314.03,5.24,1.46
4-12-2019,16.94,309.28,5.24,1.46
4-12-2019,16.94,309.28,5.24,1.46
4-12-2019,17.04,315.39,5.54,1.46
4-12-2019,17.04,315.39,5.54,1.46
4-12-2019,17.04,301.14,5.5,1.46
4-12-2019,17.04,301.14,5.5,1.46
4-12-2019,17.04,303.17,5.27,1.46
4-12-2019,17.04,303.17,5.27,1.46
4-12-2019,17.04,309.28,5.2,1.46
4-12-2019,17.04,309.28,5.2,1.46
4-12-2019,17.13,309.28,5.43,1.46
4-12-2019,17.13,309.28,5.43,1.46
4-12-2019,17.13,314.71,5.5,1.46
4-12-2019,17.13,314.71,5.5,1.46
4-12-2019,17.23,318.78,5.31,1.46
4-12-2019,17.23,318.78,5.31,1.46
4-12-2019,17.13,316.75,5.16,1.46
4-12-2019,17.13,316.75,5.16,1.46
4-12-2019,17.13,308.6,5.27,1.46
4-12-2019,17.13,308.6,5.27,1.46
4-12-2019,17.13,314.71,5.16,1.46
4-12-2019,17.13,314.71,5.16,1.46
4-12-2019,17.13,309.28,5.08,1.46
4-12-2019,17.13,309.28,5.08,1.46
4-12-2019,17.32,307.24,5.5,1.46
4-12-2019,17.32,307.24,5.5,1.46
4-12-2019,17.32,305.89,5.5,1.46
4-12-2019,17.32,305.89,5.5,1.46
4-12-2019,17.32,310.64,5.5,1.46
4-12-2019,17.32,310.64,5.5,1.46
4-12-2019,17.23,307.92,5.2,1.46
4-12-2019,17.23,307.92,5.2,1.46
4-12-2019,17.23,287.56,5.24,1.46
4-12-2019,17.23,287.56,5.24,1.46
4-12-2019,17.32,271.95,5.5,1.46
4-12-2019,17.32,271.95,5.5,1.46
4-12-2019,17.32,280.77,5.46,1.46
4-12-2019,17.32,280.77,5.46,1.46
4-12-2019,17.32,284.16,5.5,1.46
4-12-2019,17.32,284.16,5.5,1.46
4-12-2019,17.32,282.81,5.46,1.46
4-12-2019,17.32,282.81,5.46,1.46
4-12-2019,17.23,276.02,5.24,1.46
4-12-2019,17.23,276.02,5.24,1.46
4-12-2019,17.32,265.16,5.5,1.46
4-12-2019,17.32,265.16,5.5,1.46
4-12-2019,17.32,244.11,5.5,1.46
4-12-2019,17.32,244.11,5.5,1.46
4-12-2019,17.23,238,5.54,1.46
4-12-2019,17.23,238,5.54,1.46
4-12-2019,17.32,256.33,5.5,1.46
4-12-2019,17.32,256.33,5.5,1.46
4-12-2019,17.23,280.09,5.27,1.46
4-12-2019,17.23,280.09,5.27,1.46
4-12-2019,17.23,270.59,5.24,1.46
4-12-2019,17.23,270.59,5.24,1.46
4-12-2019,17.23,259.73,5.2,1.46
4-12-2019,17.23,259.73,5.2,1.46
4-12-2019,17.32,249.54,5.5,1.46
4-12-2019,17.32,249.54,5.5,1.46
4-12-2019,17.32,261.76,5.5,1.46
4-12-2019,17.32,261.76,5.5,1.46
4-12-2019,17.32,270.59,5.43,1.46
4-12-2019,17.32,270.59,5.43,1.46
4-12-2019,17.32,278.05,5.5,1.46
4-12-2019,17.32,278.05,5.5,1.46
4-12-2019,17.13,262.44,5.54,1.46
4-12-2019,17.13,262.44,5.54,1.46
4-12-2019,17.32,271.95,5.58,1.46
4-12-2019,17.32,271.95,5.58,1.46
4-12-2019,17.32,273.98,5.54,1.46
4-12-2019,17.32,273.98,5.54,1.46
4-12-2019,17.23,266.51,5.24,1.46
4-12-2019,17.23,266.51,5.24,1.46
4-12-2019,17.32,250.9,5.5,1.46
4-12-2019,17.32,250.9,5.5,1.46
4-12-2019,17.32,259.73,5.54,1.46
4-12-2019,17.32,259.73,5.54,1.46
4-12-2019,17.32,267.87,5.5,1.46
4-12-2019,17.32,267.87,5.5,1.46
4-12-2019,17.23,280.77,5.31,1.46
4-12-2019,17.23,280.77,5.31,1.46
4-12-2019,17.23,283.49,5.27,1.46
4-12-2019,17.23,283.49,5.27,1.46
4-12-2019,17.32,285.52,5.5,1.46
4-12-2019,17.32,285.52,5.5,1.46
4-12-2019,17.32,288.92,5.24,1.46
4-12-2019,17.32,288.92,5.24,1.46
4-12-2019,17.32,279.41,5.54,1.46
4-12-2019,17.32,279.41,5.54,1.46
4-12-2019,17.32,273.98,5.58,1.46
4-12-2019,17.32,273.98,5.58,1.46
4-12-2019,17.32,263.12,5.24,1.46
4-12-2019,17.32,263.12,5.24,1.46
4-12-2019,17.23,269.91,5.24,1.46
4-12-2019,17.23,269.91,5.24,1.46
4-12-2019,17.32,283.49,5.31,1.46
4-12-2019,17.32,283.49,5.31,1.46
4-12-2019,17.32,293.67,5.54,1.46
4-12-2019,17.32,293.67,5.54,1.46
4-12-2019,17.23,283.49,5.31,1.46
4-12-2019,17.23,283.49,5.31,1.46
4-12-2019,17.23,283.49,5.24,1.46
4-12-2019,17.23,283.49,5.24,1.46
4-12-2019,17.42,276.02,5.5,1.46
4-12-2019,17.42,276.02,5.5,1.46
4-12-2019,17.23,279.41,5.58,1.46
4-12-2019,17.23,279.41,5.58,1.46
4-12-2019,17.32,282.81,5.54,1.46
4-12-2019,17.32,282.81,5.54,1.46
4-12-2019,17.23,278.05,5.27,1.46
4-12-2019,17.23,278.05,5.27,1.46
4-12-2019,17.32,281.45,5.54,1.46
4-12-2019,17.32,281.45,5.54,1.46
4-12-2019,17.42,282.81,5.58,1.46
4-12-2019,17.42,282.81,5.58,1.46
4-12-2019,17.42,277.38,5.46,1.46
4-12-2019,17.42,277.38,5.46,1.46
4-12-2019,17.32,274.66,5.58,1.46
4-12-2019,17.32,274.66,5.58,1.46
4-12-2019,17.32,280.77,5.24,1.46
4-12-2019,17.32,280.77,5.24,1.46
4-12-2019,17.32,289.59,5.58,1.46
4-12-2019,17.32,289.59,5.58,1.46
4-12-2019,17.32,280.09,5.27,1.46
4-12-2019,17.32,280.09,5.27,1.46
4-12-2019,17.32,279.41,5.43,1.46
4-12-2019,17.32,279.41,5.43,1.46
4-12-2019,17.32,278.73,5.27,1.46
4-12-2019,17.32,278.73,5.27,1.46
4-12-2019,17.32,282.81,5.27,1.46
4-12-2019,17.32,282.81,5.27,1.46
4-12-2019,17.32,286.2,5.27,1.46
4-12-2019,17.32,286.2,5.27,1.46
4-12-2019,17.32,285.52,5.58,1.46
4-12-2019,17.32,285.52,5.58,1.46
4-12-2019,17.32,280.77,5.27,1.46
4-12-2019,17.32,280.77,5.27,1.46
4-12-2019,17.32,271.95,5.58,1.46
4-12-2019,17.32,271.95,5.58,1.46
4-12-2019,17.32,264.48,5.27,1.46
4-12-2019,17.32,264.48,5.27,1.46
4-12-2019,17.42,255.65,5.54,1.46
4-12-2019,17.42,255.65,5.54,1.46
4-12-2019,17.32,266.51,5.24,1.46
4-12-2019,17.32,266.51,5.24,1.46
4-12-2019,17.32,260.41,5.31,1.46
4-12-2019,17.32,260.41,5.31,1.46
4-12-2019,17.42,255.65,5.54,1.46
4-12-2019,17.42,255.65,5.54,1.46
4-12-2019,17.32,263.8,5.24,1.46
4-12-2019,17.32,263.8,5.24,1.46
4-12-2019,17.32,256.33,5.31,1.46
4-12-2019,17.32,256.33,5.31,1.46
4-12-2019,17.32,262.44,5.54,1.46
4-12-2019,17.32,262.44,5.54,1.46
4-12-2019,17.32,261.76,5.27,1.46
4-12-2019,17.32,261.76,5.27,1.46
4-12-2019,17.51,266.51,5.58,1.46
4-12-2019,17.51,266.51,5.58,1.46
4-12-2019,17.51,269.91,5.54,1.46
4-12-2019,17.51,269.91,5.54,1.46
4-12-2019,17.32,277.38,5.27,1.46
4-12-2019,17.32,277.38,5.27,1.46
4-12-2019,17.32,281.45,5.27,1.46
4-12-2019,17.32,281.45,5.27,1.46
4-12-2019,17.42,276.02,5.58,1.46
4-12-2019,17.42,276.02,5.58,1.46
4-12-2019,17.42,267.87,5.54,1.46
4-12-2019,17.42,267.87,5.54,1.46
4-12-2019,17.42,266.51,5.24,1.46
4-12-2019,17.42,266.51,5.24,1.46
4-12-2019,17.42,266.51,5.27,1.46
4-12-2019,17.42,266.51,5.27,1.46
4-12-2019,17.42,249.54,5.27,1.46
4-12-2019,17.42,249.54,5.27,1.46
4-12-2019,17.51,257.01,5.58,1.46
4-12-2019,17.51,257.01,5.58,1.46
4-12-2019,17.51,255.65,5.58,1.46
4-12-2019,17.51,255.65,5.58,1.46
4-12-2019,17.42,263.12,5.31,1.46
4-12-2019,17.42,263.12,5.31,1.46
4-12-2019,17.42,251.58,5.27,1.46
4-12-2019,17.42,251.58,5.27,1.46
4-12-2019,17.51,251.58,5.27,1.46
4-12-2019,17.51,251.58,5.27,1.46
4-12-2019,17.51,247.51,5.69,1.46
4-12-2019,17.51,247.51,5.69,1.46
4-12-2019,17.42,247.51,5.31,1.46
4-12-2019,17.42,247.51,5.31,1.46
4-12-2019,17.42,238,5.31,1.46
4-12-2019,17.42,238,5.31,1.46
4-12-2019,17.42,224.43,5.39,1.46
4-12-2019,17.42,224.43,5.39,1.46
4-12-2019,17.51,242.08,5.62,1.46
4-12-2019,17.51,242.08,5.62,1.46
4-12-2019,17.42,246.15,5.58,1.46
4-12-2019,17.42,246.15,5.58,1.46
4-12-2019,17.42,244.79,5.35,1.46
4-12-2019,17.42,244.79,5.35,1.46
4-12-2019,17.51,243.43,5.65,1.46
4-12-2019,17.51,243.43,5.65,1.46
4-12-2019,17.51,250.9,5.35,1.46
4-12-2019,17.51,250.9,5.35,1.46
4-12-2019,17.51,254.3,5.62,1.46
4-12-2019,17.51,254.3,5.62,1.46
4-12-2019,17.51,242.08,5.65,1.46
4-12-2019,17.51,242.08,5.65,1.46
4-12-2019,17.51,247.51,5.62,1.46
4-12-2019,17.51,247.51,5.62,1.46
4-12-2019,17.51,246.83,5.46,1.46
4-12-2019,17.51,246.83,5.46,1.46
4-12-2019,17.51,246.15,5.31,1.46
4-12-2019,17.51,246.15,5.31,1.46
4-12-2019,17.51,244.11,5.54,1.46
4-12-2019,17.51,244.11,5.54,1.46
4-12-2019,17.42,242.08,5.39,1.46
4-12-2019,17.42,242.08,5.39,1.46
4-12-2019,17.42,249.54,5.39,1.46
4-12-2019,17.42,249.54,5.39,1.46
4-12-2019,17.51,258.37,5.62,1.46
4-12-2019,17.51,258.37,5.62,1.46
4-12-2019,17.42,258.37,5.54,1.46
4-12-2019,17.42,258.37,5.54,1.46
4-12-2019,17.42,244.79,5.35,1.46
4-12-2019,17.42,244.79,5.35,1.46
4-12-2019,17.51,238.68,5.5,1.46
4-12-2019,17.51,238.68,5.5,1.46
4-12-2019,17.42,206.1,5.31,1.46
4-12-2019,17.42,206.1,5.31,1.46
4-12-2019,17.42,212.21,5.31,1.46
4-12-2019,17.42,212.21,5.31,1.46
4-12-2019,17.42,213.57,5.27,1.46
4-12-2019,17.42,213.57,5.27,1.46
4-12-2019,17.42,202.7,5.58,1.46
4-12-2019,17.42,202.7,5.58,1.46
4-12-2019,17.51,198.63,5.58,1.46
4-12-2019,17.51,198.63,5.58,1.46
4-12-2019,17.42,196.59,5.58,1.46
4-12-2019,17.42,196.59,5.58,1.46
4-12-2019,17.42,200.67,5.58,1.46
4-12-2019,17.42,200.67,5.58,1.46
4-12-2019,17.32,197.27,5.27,1.46
4-12-2019,17.32,197.27,5.27,1.46
4-12-2019,17.42,190.49,5.27,1.46
4-12-2019,17.42,190.49,5.27,1.46
4-12-2019,17.42,180.98,5.58,1.46
4-12-2019,17.42,180.98,5.58,1.46
4-12-2019,17.42,186.41,5.62,1.46
4-12-2019,17.42,186.41,5.62,1.46
4-12-2019,17.42,185.05,5.62,1.46
4-12-2019,17.42,185.05,5.62,1.46
4-12-2019,17.42,185.73,5.62,1.46
4-12-2019,17.42,185.73,5.62,1.46
4-12-2019,17.42,184.38,5.2,1.46
4-12-2019,17.42,184.38,5.2,1.46
4-12-2019,17.42,179.62,5.31,1.46
4-12-2019,17.42,179.62,5.31,1.46
4-12-2019,17.42,178.27,5.65,1.46
4-12-2019,17.42,178.27,5.65,1.46
4-12-2019,17.42,169.44,5.62,1.46
4-12-2019,17.42,169.44,5.62,1.46
4-12-2019,17.42,172.84,5.54,1.46
4-12-2019,17.42,172.84,5.54,1.46
4-12-2019,17.42,176.23,5.39,1.46
4-12-2019,17.42,176.23,5.39,1.46
4-12-2019,17.42,188.45,4.44,1.46
4-12-2019,17.42,188.45,4.44,1.46
4-12-2019,17.42,193.88,4.86,1.46
4-12-2019,17.42,193.88,4.86,1.46
4-12-2019,17.42,185.05,5.01,1.46
4-12-2019,17.42,185.05,5.01,1.46
4-12-2019,17.42,187.09,4.17,1.46
4-12-2019,17.42,187.09,4.17,1.46
4-12-2019,17.51,189.13,3.41,1.46
4-12-2019,17.51,189.13,3.41,1.46
4-12-2019,17.51,191.84,2.76,1.46
4-12-2019,17.51,191.84,2.76,1.46
4-12-2019,17.51,205.42,0.98,1.46
4-12-2019,17.51,205.42,0.98,1.46
4-12-2019,17.42,221.03,0.64,1.46
4-12-2019,17.42,221.03,0.64,1.46
4-12-2019,17.42,212.89,0.56,1.46
4-12-2019,17.42,212.89,0.56,1.46
4-12-2019,17.42,217.64,0.79,1.46
4-12-2019,17.42,217.64,0.79,1.46
4-12-2019,17.42,221.71,0.37,1.46
4-12-2019,17.42,221.71,0.37,1.46
4-12-2019,17.42,231.89,0.05,1.46
4-12-2019,17.42,231.89,0.05,1.46
4-12-2019,17.51,224.43,0.45,1.46
4-12-2019,17.51,224.43,0.45,1.46
4-12-2019,17.42,212.21,1.51,1.46
4-12-2019,17.42,212.21,1.51,1.46
4-12-2019,17.42,216.96,5.39,1.46
4-12-2019,17.42,216.96,5.39,1.46
4-12-2019,17.51,204.74,5.65,1.46
4-12-2019,17.51,204.74,5.65,1.46
4-12-2019,17.42,197.95,5.62,1.46
4-12-2019,17.42,197.95,5.62,1.46
4-12-2019,17.32,189.13,5.35,1.46
4-12-2019,17.32,189.13,5.35,1.46
4-12-2019,17.32,174.87,5.39,1.46
4-12-2019,17.32,174.87,5.39,1.46
4-12-2019,17.32,182.34,5.27,1.46
4-12-2019,17.32,182.34,5.27,1.46
4-12-2019,17.42,202.7,5.62,1.46
4-12-2019,17.42,202.7,5.62,1.46
4-12-2019,17.32,210.17,5.31,1.46
4-12-2019,17.32,210.17,5.31,1.46
4-12-2019,17.32,218.32,5.39,1.46
4-12-2019,17.32,218.32,5.39,1.46
4-12-2019,17.32,217.64,5.58,1.46
4-12-2019,17.32,217.64,5.58,1.46
4-12-2019,17.32,237.32,5.46,1.46
4-12-2019,17.32,237.32,5.46,1.46
4-12-2019,17.42,252.94,5.54,1.46
4-12-2019,17.42,252.94,5.54,1.46
4-12-2019,17.42,252.94,5.39,1.46
4-12-2019,17.42,252.94,5.39,1.46
4-12-2019,17.42,257.01,5.69,1.46
4-12-2019,17.42,257.01,5.69,1.46
4-12-2019,17.23,272.62,5.43,1.46
4-12-2019,17.23,272.62,5.43,1.46
4-12-2019,17.32,248.19,5.62,1.46
4-12-2019,17.32,248.19,5.62,1.46
4-12-2019,17.32,245.47,5.35,1.46
4-12-2019,17.32,245.47,5.35,1.46
4-12-2019,17.42,236.65,5.5,1.46
4-12-2019,17.42,236.65,5.5,1.46
4-12-2019,17.42,223.75,5.39,1.46
4-12-2019,17.42,223.75,5.39,1.46
4-12-2019,17.42,216.28,5.39,1.46
4-12-2019,17.42,216.28,5.39,1.46
4-12-2019,17.32,212.89,5.39,1.46
4-12-2019,17.32,212.89,5.39,1.46
4-12-2019,17.42,221.71,5.39,1.46
4-12-2019,17.42,221.71,5.39,1.46
4-12-2019,17.32,242.76,4.93,1.46
4-12-2019,17.32,242.76,4.93,1.46
4-12-2019,17.42,237.32,5.65,1.46
4-12-2019,17.42,237.32,5.65,1.46
4-12-2019,17.32,231.89,5.35,1.46
4-12-2019,17.32,231.89,5.35,1.46
4-12-2019,17.42,240.04,5.65,1.46
4-12-2019,17.42,240.04,5.65,1.46
4-12-2019,17.42,252.26,0.94,1.46
4-12-2019,17.42,252.26,0.94,1.46
4-12-2019,17.32,261.08,1.17,1.46
4-12-2019,17.32,261.08,1.17,1.46
4-12-2019,17.23,276.7,0.67,1.46
4-12-2019,17.23,276.7,0.67,1.46
4-12-2019,17.32,278.73,1.43,1.46
4-12-2019,17.32,278.73,1.43,1.46
4-12-2019,17.23,271.95,2.31,1.46
4-12-2019,17.23,271.95,2.31,1.46
4-12-2019,17.23,284.16,4.21,1.46
4-12-2019,17.23,284.16,4.21,1.46
4-12-2019,17.23,299.78,1.59,1.46
4-12-2019,17.23,299.78,1.59,1.46
4-12-2019,17.13,308.6,0.71,1.46
4-12-2019,17.13,308.6,0.71,1.46
4-12-2019,17.13,306.57,2.16,1.46
4-12-2019,17.13,306.57,2.16,1.46
4-12-2019,17.13,307.92,2.31,1.46
4-12-2019,17.13,307.92,2.31,1.46
4-12-2019,17.13,282.13,5.24,1.46
4-12-2019,17.13,282.13,5.24,1.46
4-12-2019,17.04,284.84,3.37,1.46
4-12-2019,17.04,284.84,3.37,1.46
4-12-2019,17.04,299.1,5.62,1.46
4-12-2019,17.04,299.1,5.62,1.46
4-12-2019,17.04,294.35,5.5,1.46
4-12-2019,17.04,294.35,5.5,1.46
4-12-2019,17.04,309.28,1.89,1.46
4-12-2019,17.04,309.28,1.89,1.46
4-12-2019,17.04,320.14,0.48,1.46
4-12-2019,17.04,320.14,0.48,1.46
4-12-2019,17.04,322.86,1.09,1.46
4-12-2019,17.04,322.86,1.09,1.46
4-12-2019,16.94,333.72,0.64,1.46
4-12-2019,16.94,333.72,0.64,1.46
4-12-2019,17.04,340.51,0.41,1.46
4-12-2019,17.04,340.51,0.41,1.46
4-12-2019,16.94,343.9,0.52,1.46
4-12-2019,16.94,343.9,0.52,1.46
4-12-2019,17.23,351.37,0.45,1.46
4-12-2019,17.23,351.37,0.45,1.46
4-12-2019,17.13,358.84,0.48,1.46
4-12-2019,17.13,358.84,0.48,1.46
4-12-2019,17.04,354.76,0.83,1.46
4-12-2019,17.04,354.76,0.83,1.46
4-12-2019,16.94,359.51,0.71,1.46
4-12-2019,16.94,359.51,0.71,1.46
4-12-2019,16.94,362.23,0.45,1.46
4-12-2019,16.94,362.23,0.45,1.46
4-12-2019,16.84,375.13,0.45,1.46
4-12-2019,16.84,375.13,0.45,1.46
4-12-2019,16.94,379.2,0.41,1.46
4-12-2019,16.94,379.2,0.41,1.46
4-12-2019,16.84,383.95,0.64,1.46
4-12-2019,16.84,383.95,0.64,1.46
4-12-2019,16.84,388.03,0.45,1.46
4-12-2019,16.84,388.03,0.45,1.46
4-12-2019,16.94,394.13,0.29,1.46
4-12-2019,16.94,394.13,0.29,1.46
4-12-2019,17.23,401.6,0.56,1.46
4-12-2019,17.23,401.6,0.56,1.46
4-12-2019,17.32,398.21,0.52,1.46
4-12-2019,17.32,398.21,0.52,1.46
4-12-2019,17.13,397.53,0.26,1.46
4-12-2019,17.13,397.53,0.26,1.46
4-12-2019,17.04,399.57,0.48,1.46
4-12-2019,17.04,399.57,0.48,1.46
4-12-2019,16.94,399.57,0.45,1.46
4-12-2019,16.94,399.57,0.45,1.46
4-12-2019,17.04,402.28,0.45,1.46
4-12-2019,17.04,402.28,0.45,1.46
4-12-2019,16.94,394.13,0.86,1.46
4-12-2019,16.94,394.13,0.86,1.46
4-12-2019,17.04,387.35,5.43,1.46
4-12-2019,17.04,387.35,5.43,1.46
4-12-2019,16.94,387.35,5.46,1.46
4-12-2019,16.94,387.35,5.46,1.46
4-12-2019,17.04,398.89,0.75,1.46
4-12-2019,17.04,398.89,0.75,1.46
4-12-2019,16.94,396.85,0.94,1.46
4-12-2019,16.94,396.85,0.94,1.46
4-12-2019,16.94,385.99,2.96,1.46
4-12-2019,16.94,385.99,2.96,1.46
4-12-2019,17.13,386.67,3.07,1.46
4-12-2019,17.13,386.67,3.07,1.46
4-12-2019,17.13,389.38,3.22,1.46
4-12-2019,17.13,389.38,3.22,1.46
4-12-2019,17.32,403.64,1.89,1.46
4-12-2019,17.32,403.64,1.89,1.46
4-12-2019,17.23,403.64,2.27,1.46
4-12-2019,17.23,403.64,2.27,1.46
4-12-2019,17.42,402.96,1.89,1.46
4-12-2019,17.42,402.96,1.89,1.46
4-12-2019,17.61,405.68,1.17,1.46
4-12-2019,17.61,405.68,1.17,1.46
4-12-2019,17.71,408.39,1.36,1.46
4-12-2019,17.71,408.39,1.36,1.46
4-12-2019,18.18,402.28,2.38,1.46
4-12-2019,18.18,402.28,2.38,1.46
4-12-2019,18.75,408.39,2.84,1.46
4-12-2019,18.75,408.39,2.84,1.46
4-12-2019,18.37,404.32,2.27,1.46
4-12-2019,18.37,404.32,2.27,1.46
4-12-2019,17.99,405,2.27,1.46
4-12-2019,17.99,405,2.27,1.46
4-12-2019,17.9,402.96,2.92,1.46
4-12-2019,17.9,402.96,2.92,1.46
4-12-2019,17.23,402.96,3.18,1.46
4-12-2019,17.23,402.96,3.18,1.46
4-12-2019,17.13,402.96,3.37,1.46
4-12-2019,17.13,402.96,3.37,1.46
4-12-2019,16.94,400.24,4.44,1.46
4-12-2019,16.94,400.24,4.44,1.46
4-12-2019,16.84,405.68,5.43,1.46
